,Store,ListPrice,InstoreListPrice,SalePrice,InstoreSalePrice,CUPListPrice,InstoreCUPListPrice,CUPSalePrice,InstoreCUPSalePrice,HideWasSavedPrice,IsRanged,IsInStock,IsForCollection,IsForDelivery,IsForExpress,IsSpecial,IsAvailable,InstoreIsAvailable,IsPurchasable,InstoreIsPurchasable,IsOnSpecial,InstoreIsOnSpecial,IsNew
26,"{'Division': 'SUPERMARKETS', 'StoreNo': '3128', 'Name': 'Doncaster', 'AddressLine1': '958 - 978 Doncaster Road', 'AddressLine2': None, 'Suburb': 'Doncaster', 'State': 'VIC', 'Postcode': '3108', 'Latitude': '-37.78926478', 'Longitude': '145.1582878', 'GeoLevel': '0', 'Distance': '10.39', 'Phone': '(03) 8841 7612', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2300'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2300'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2300'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}], 'Facilities': ['Pick up', 'Seafood', 'Liquor (Adjacent BWS)', 'Click and Collect']}",0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,"{'Division': 'SUPERMARKETS', 'StoreNo': '3127', 'Name': 'Balwyn', 'AddressLine1': 'Cnr Whitehorse Road And Mangan Street', 'AddressLine2': None, 'Suburb': 'Balwyn', 'State': 'VIC', 'Postcode': '3103', 'Latitude': '-37.813008', 'Longitude': '145.08271', 'GeoLevel': '0', 'Distance': '10.85', 'Phone': '(03) 8347 5864', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2300'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2300'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2300'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}], 'Facilities': ['Quiet Hour', 'Liquor (Adjacent BWS)', 'Pick up', 'Seafood', 'Cut on Demand', 'Click and Collect']}",0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,"{'Division': 'SUPERMARKETS', 'StoreNo': '3143', 'Name': 'Ferntree Gully', 'AddressLine1': '1038-1042 Burwood Highway', 'AddressLine2': None, 'Suburb': 'Ferntree Gully', 'State': 'VIC', 'Postcode': '3156', 'Latitude': '-37.88864396', 'Longitude': '145.294867', 'GeoLevel': '0', 'Distance': '11.01', 'Phone': '(03) 8756 2416', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0600-2300'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2300'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sat: 0600-2300'}, {'Day': 'Sunday', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sun: 0600-2300'}, {'Day': 'Monday', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0600-2300'}], 'Facilities': ['Pick up - Drive Up', 'eBay Online Order Collection', 'Pick up', 'Seafood', 'Liquor (Adjacent BWS)', 'EziBuy Online Order Collection', 'Cut on Demand', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
29,"{'Division': 'SUPERMARKETS', 'StoreNo': '3317', 'Name': 'Doncaster Shopping Town', 'AddressLine1': 'Westfield Doncaster Shopping Town, 619 Doncaster Road', 'AddressLine2': None, 'Suburb': 'Doncaster', 'State': 'VIC', 'Postcode': '3108', 'Latitude': '-37.78697024', 'Longitude': '145.12652944', 'GeoLevel': '0', 'Distance': '11.26', 'Phone': '(03) 8347 6605', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2200'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2200'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2200'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}], 'Facilities': ['Seafood', 'Liquor (Adjacent BWS)', 'Quiet Hour', 'Pick up', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
30,"{'Division': 'SUPERMARKETS', 'StoreNo': '3153', 'Name': 'Glen Huntly', 'AddressLine1': 'Cnr Glen Huntly Road And Manchester Grove', 'AddressLine2': None, 'Suburb': 'Glen Huntly', 'State': 'VIC', 'Postcode': '3163', 'Latitude': '-37.889239', 'Longitude': '145.040629', 'GeoLevel': '0', 'Distance': '11.35', 'Phone': '(03) 8347 5879', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0600-2300'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2300'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sat: 0600-2300'}, {'Day': 'Sunday', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sun: 0600-2300'}, {'Day': 'Monday', 'OpenHour': '6:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0600-2300'}], 'Facilities': ['Australia Post Parcel Locker', 'Seafood', 'Liquor (Adjacent BWS)', 'Pick up', 'Cut on Demand', 'Click and Collect']}",0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,"{'Division': 'SUPERMARKETS', 'StoreNo': '3221', 'Name': 'Camberwell', 'AddressLine1': '5-57 Station Street', 'AddressLine2': None, 'Suburb': 'Camberwell', 'State': 'VIC', 'Postcode': '3124', 'Latitude': '-37.829904', 'Longitude': '145.058286', 'GeoLevel': '0', 'Distance': '11.39', 'Phone': '(03) 8347 6509', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0600-0000'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Tue: 0800-0000'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sat: 0600-0000'}, {'Day': 'Sunday', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sun: 0600-0000'}, {'Day': 'Monday', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0600-0000'}], 'Facilities': ['WiFi', 'Liquor (Adjacent BWS)', 'Sushi Bar', 'Seafood', 'Cut on Demand', 'Pick up - Drive Up', 'Pick up', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
32,"{'Division': 'SUPERMARKETS', 'StoreNo': '3109', 'Name': 'Dingley', 'AddressLine1': '89 Centre Dandenong Road', 'AddressLine2': None, 'Suburb': 'Dingley Village', 'State': 'VIC', 'Postcode': '3172', 'Latitude': '-37.983564', 'Longitude': '145.132809', 'GeoLevel': '0', 'Distance': '11.72', 'Phone': '(03) 8551 8756', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2200'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2200'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2200'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}], 'Facilities': ['WiFi', 'Cut on Demand', 'Seafood', 'Australia Post Parcel Locker', 'Pick up', 'Liquor (Adjacent BWS)', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
33,"{'Division': 'SUPERMARKETS', 'StoreNo': '3110', 'Name': 'Bentleigh', 'AddressLine1': '524 Centre Road', 'AddressLine2': None, 'Suburb': 'Bentleigh', 'State': 'VIC', 'Postcode': '3204', 'Latitude': '-37.919411', 'Longitude': '145.042048', 'GeoLevel': '0', 'Distance': '11.94', 'Phone': '(03) 8347 5855', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0700-0000'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Tue: 0800-0000'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sat: 0700-0000'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sun: 0700-0000'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0700-0000'}], 'Facilities': ['EziBuy Online Order Collection', 'Liquor (Adjacent BWS)', 'Seafood', 'eBay Online Order Collection', 'Pick up', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
34,"{'Division': 'SUPERMARKETS', 'StoreNo': '3964', 'Name': 'Hawthorn East', 'AddressLine1': '742 Toorak Rd, Hawthorn East', 'AddressLine2': None, 'Suburb': 'Hawthorn East', 'State': 'VIC', 'Postcode': '3123', 'Latitude': '-37.84519', 'Longitude': '145.04138', 'GeoLevel': '0', 'Distance': '12', 'Phone': '(03) 9624 6225', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0600-0000'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Tue: 0800-0000'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sat: 0600-0000'}, {'Day': 'Sunday', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sun: 0600-0000'}, {'Day': 'Monday', 'OpenHour': '6:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0600-0000'}], 'Facilities': ['Liquor (Adjacent BWS)', 'Pick up', 'Pick up - Drive Thru', 'Australia Post Parcel Locker', 'Seafood', 'Scan-N-Go', 'Click and Collect', 'Click and Collect - Drive Thru']}",0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35,"{'Division': 'SUPERMARKETS', 'StoreNo': '3371', 'Name': 'Keysborough', 'AddressLine1': '317 Cheltenham Road', 'AddressLine2': None, 'Suburb': 'Keysborough', 'State': 'VIC', 'Postcode': '3173', 'Latitude': '-37.993373', 'Longitude': '145.172353', 'GeoLevel': '0', 'Distance': '12.35', 'Phone': '(03) 8793 3367', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0700-0000'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Tue: 0800-0000'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sat: 0700-0000'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sun: 0700-0000'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0700-0000'}], 'Facilities': ['Liquor (Adjacent BWS)', 'Seafood', 'Pick up', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
36,"{'Division': 'SUPERMARKETS', 'StoreNo': '3349', 'Name': 'Dandenong', 'AddressLine1': 'Dandenong Plaza, Cnr Mccrae & Foster Street', 'AddressLine2': None, 'Suburb': 'Dandenong', 'State': 'VIC', 'Postcode': '3175', 'Latitude': '-37.98862496', 'Longitude': '145.218059', 'GeoLevel': '0', 'Distance': '12.56', 'Phone': '(03) 8793 3364', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2200'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2200'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2200'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}], 'Facilities': ['Pick up', 'Liquor (Adjacent BWS)', 'Click and Collect']}",0.0,0.0,0.0,0.0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,"{'Division': 'SUPERMARKETS', 'StoreNo': '3162', 'Name': 'Malvern', 'AddressLine1': '112-114 Wattletree Road', 'AddressLine2': None, 'Suburb': 'Malvern', 'State': 'VIC', 'Postcode': '3144', 'Latitude': '-37.862272', 'Longitude': '145.027382', 'GeoLevel': '0', 'Distance': '12.69', 'Phone': '(03) 8347 5888', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2200'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2200'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2200'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}], 'Facilities': ['Seafood', 'Pick up', 'Sushi Bar', 'EziBuy Online Order Collection', 'eBay Online Order Collection', 'Liquor (Adjacent BWS)', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
38,"{'Division': 'SUPERMARKETS', 'StoreNo': '3161', 'Name': 'Moorabbin', 'AddressLine1': 'Cnr Redholme Street And South Road', 'AddressLine2': None, 'Suburb': 'Moorabbin', 'State': 'VIC', 'Postcode': '3189', 'Latitude': '-37.93362599', 'Longitude': '145.039638', 'GeoLevel': '0', 'Distance': '12.76', 'Phone': '(03) 8347 5885', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2300'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2300'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2300'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}], 'Facilities': ['Sushi Bar', 'Australia Post Parcel Locker', 'Cut on Demand', 'Seafood', 'Pick up', 'Liquor (Adjacent BWS)', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
39,"{'Division': 'SUPERMARKETS', 'StoreNo': '3168', 'Name': 'Endeavour Hills', 'AddressLine1': 'Endeavour Hills Shopping Centre, Cnr Heatherton Road & Matthew Flinders Dr', 'AddressLine2': None, 'Suburb': 'Endeavour Hills', 'State': 'VIC', 'Postcode': '3802', 'Latitude': '-37.974963', 'Longitude': '145.258132', 'GeoLevel': '0', 'Distance': '12.9', 'Phone': '(03) 8793 3346', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Tue: 0800-2300'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2200'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sun: 0700-2200'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 11:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2300'}], 'Facilities': ['Pick up', 'Quiet Hour', 'Pick up - Drive Up', 'Click and Collect']}",0.0,0.0,0.0,0.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False
40,"{'Division': 'SUPERMARKETS', 'StoreNo': '3155', 'Name': 'Templestowe', 'AddressLine1': '19/325 Manningham Rd', 'AddressLine2': None, 'Suburb': 'Templestowe', 'State': 'VIC', 'Postcode': '3106', 'Latitude': '-37.77300648', 'Longitude': '145.11381966', 'GeoLevel': '0', 'Distance': '13.11', 'Phone': '(03) 8347 6575', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0700-0000'}, {'Day': 'Tomorrow', 'OpenHour': '8:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Tue: 0800-0000'}, {'Day': 'Wednesday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Wed: 0800-2000'}, {'Day': 'Thursday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Thu: 0800-2000'}, {'Day': 'Friday', 'OpenHour': '8:00 AM - 8:00 PM', 'TradingHourForDisplay': 'Fri: 0800-2000'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sat: 0700-0000'}, {'Day': 'Sunday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Sun: 0700-0000'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 12:00 AM', 'TradingHourForDisplay': 'Mon: 0700-0000'}], 'Facilities': ['Cut on Demand', 'Liquor (Adjacent BWS)', 'Quiet Hour', 'Seafood', 'Pick up', 'Currently being renovated', 'Click and Collect']}",0.88,0.88,0.88,0.88,5,5,5,5,False,False,True,True,True,False,False,True,True,True,True,False,False,False
41,"{'Division': 'SUPERMARKETS', 'StoreNo': '3819', 'Name': 'Armadale (Metro)', 'AddressLine1': '1068 High Street', 'AddressLine2': None, 'Suburb': 'Armadale', 'State': 'VIC', 'Postcode': '3143', 'Latitude': '-37.855993', 'Longitude': '145.022877', 'GeoLevel': '0', 'Distance': '13.22', 'Phone': '(03) 8347 6617', 'GMTZone': '11:0', 'TradingHours': [{'Day': 'Today', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}, {'Day': 'Tomorrow', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Tue: 0700-2200'}, {'Day': 'Wednesday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Wed: 0700-2200'}, {'Day': 'Thursday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Thu: 0700-2200'}, {'Day': 'Friday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Fri: 0700-2200'}, {'Day': 'Saturday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sat: 0700-2200'}, {'Day': 'Sunday', 'OpenHour': '8:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Sun: 0800-2200'}, {'Day': 'Monday', 'OpenHour': '7:00 AM - 10:00 PM', 'TradingHourForDisplay': 'Mon: 0700-2200'}], 'Facilities': ['WiFi', 'Cut on Demand', 'Convenience Store', 'Pick up', 'Liquor (Adjacent BWS)', 'Metro', 'Coffee Shop', 'Click and Collect']}",0.0,0.0,0.0,0.0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
